Export, ADVAPI32.dll
Ordinal	Address	Name
00000247	77DE5289	SystemFunction001
00000248	77DDDD19	SystemFunction002
00000249	77DE17C7	SystemFunction003
0000024A	77DE57F3	SystemFunction004
0000024B	77DDDC3A	SystemFunction005
0000024C	77DE173B	SystemFunction006
0000024D	77DDB956	SystemFunction007
0000024E	77DE52AB	SystemFunction008
0000024F	77DE5336	SystemFunction009
00000250	77DE533B	SystemFunction010
00000251	77DE533B	SystemFunction011
00000252	77E11122	SystemFunction012
00000253	77E11154	SystemFunction013
00000254	77E112A3	SystemFunction014
00000255	77E1129E	SystemFunction015
00000256	77E11186	SystemFunction016
00000257	77E111B5	SystemFunction017
00000258	77E111E4	SystemFunction018
00000259	77E111E6	SystemFunction019
0000025A	77E112A3	SystemFunction020
0000025B	77E1129E	SystemFunction021
0000025C	77E112A3	SystemFunction022
0000025D	77E1129E	SystemFunction023
0000025E	77E11217	SystemFunction024
0000025F	77E11257	SystemFunction025
00000260	77E11297	SystemFunction026
00000261	77E1129C	SystemFunction027
00000262	77DE58CA	SystemFunction028
00000263	77DE5997	SystemFunction029
00000264	77E11109	SystemFunction030
00000265	77E11109	SystemFunction031
00000266	77E112A8	SystemFunction032
00000267	77E112A8	SystemFunction033
00000268	77DE58FC	SystemFunction034
00000269	77DDF119	SystemFunction035
0000026A	77DD8D76	SystemFunction036
0000026B	77DFBD7B	SystemFunction040
0000026C	77DFBDD8	SystemFunction041
0000026D	77E221B7	TraceEvent
0000026E	77E2229B	TraceEventInstance
0000026F	77E23115	TraceMessage
00000270	77E2318A	TraceMessageVa
00000271	77E1A7BC	TreeResetNamedSecurityInfoA
00000272	77E1A741	TreeResetNamedSecurityInfoW
00000273	77E1B640	TrusteeAccessToObjectA
00000274	77E1B588	TrusteeAccessToObjectW
00000275	77E161D3	UninstallApplication
00000276	77E2C7EE	UnlockServiceDatabase
00000277	77E110BF	UnregisterIdleTask
00000278	77E223B4	UnregisterTraceGuids
00000279	77E22E8A	UpdateTraceA
0000027A	77E22EA4	UpdateTraceW
0000027B	77E23247	WdmWmiServiceMain
0000027C	77DDC158	WmiCloseBlock
0000027D	77E23EDE	WmiDevInstToInstanceNameA
0000027E	77E23F83	WmiDevInstToInstanceNameW
0000027F	77E23D78	WmiEnumerateGuids
00000280	77E24243	WmiExecuteMethodA
00000281	77E23970	WmiExecuteMethodW
00000282	77E242B0	WmiFileHandleToInstanceNameA
00000283	77E23C13	WmiFileHandleToInstanceNameW
00000284	77DF6D7C	WmiFreeBuffer
00000285	77E1E8D0	WmiGetFirstTraceOffset
00000286	77E1E9F2	WmiGetTraceHeader
00000287	77E24481	WmiMofEnumerateResourcesA
00000288	77DE67CA	WmiMofEnumerateResourcesW
00000289	77E23BF2	WmiNotificationRegistrationA
0000028A	77DDBF55	WmiNotificationRegistrationW
0000028B	77DDC064	WmiOpenBlock
0000028C	77E1FEDB	WmiParseTraceEvent
0000028D	77E240AC	WmiQueryAllDataA
0000028E	77E240CD	WmiQueryAllDataMultipleA
0000028F	77E232BA	WmiQueryAllDataMultipleW
00000290	77DE8E3E	WmiQueryAllDataW
00000291	77E23FFA	WmiQueryGuidInformation
00000292	77E24106	WmiQuerySingleInstanceA
00000293	77E2357C	WmiQuerySingleInstanceMultipleA
00000294	77E2340C	WmiQuerySingleInstanceMultipleW
00000295	77DFAE11	WmiQuerySingleInstanceW
00000296	77E2408C	WmiReceiveNotificationsA
00000297	77DE6DBE	WmiReceiveNotificationsW
00000298	77E24186	WmiSetSingleInstanceA
00000299	77E2369F	WmiSetSingleInstanceW
0000029A	77E241E3	WmiSetSingleItemA
0000029B	77E23806	WmiSetSingleItemW
0000029C	77E2CAFC	Wow64Win32ApiEntry
0000029D	77E0E79E	WriteEncryptedFileRaw

